memberAddress,DelegateKey,proposalId,proposalIndex,address,blockNumber,vote
0xABbd0c374F54EdC4392C9Ff45DB9B65E91Bc2678,0x005bEE87D3489b0ab57692dCC1e5BF58D3A494E6,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201907,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201957,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201958,1,
0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8202565,1,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8203415,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8203416,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8203416,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8203417,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8203420,2,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8207612,2,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8207702,2,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8207714,2,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8207745,2,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208459,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208465,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208558,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208558,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208558,2,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208659,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208660,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208662,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208665,1,
0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208668,1,
0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208670,1,
0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208671,1,
0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,0x5320Ad1a8aa3304064e1c523eb7c41cc38CF1BE5,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208671,1,
0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208674,1,
0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208675,1,
0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208675,1,
0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,0x62dF6557E5fbAFB4bcDCe70B0E3222E7d73A89B6,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208675,1,
0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208686,1,
0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208686,1,
0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208689,1,
0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,0xbf42b21338236126D83618cF51570c2ae8Ca6d6D,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208689,1,
0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208699,1,
0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208707,1,
0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208707,1,
0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,0x38D4D579F130b62b3cFa75871cf833f3eF2380f8,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8208707,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8209834,2,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8209834,2,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8209835,2,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8209836,2,
0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8215237,2,
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8215321,1,
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8215321,1,
0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8216431,1,
0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8216469,2,
0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8216469,2,
0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8216469,2,
0xAe0eD27010F2C4b9Fc63cA359290BF5c0F883ad2,0xAe0eD27010F2C4b9Fc63cA359290BF5c0F883ad2,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8220313,1,
0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8220593,1,
0xAe0eD27010F2C4b9Fc63cA359290BF5c0F883ad2,0xAe0eD27010F2C4b9Fc63cA359290BF5c0F883ad2,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8221117,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8234551,2,
0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8234569,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8239979,2,
0x8b00191a7a3349CefFE90d2414fe0833fde0368e,0x8b00191a7a3349CefFE90d2414fe0833fde0368e,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8271035,1,
0x48F15f4873aba373Cb544c50919cAfA7384A2187,0x48F15f4873aba373Cb544c50919cAfA7384A2187,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8272102,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8272492,1,
0x66666630B6260170d05365521a9aC2c3702bc0D0,0xFEa0631E252aB024f4E6CEa9A3A909729A26D316,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8273148,1,
0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8273730,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8277368,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,84,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8307588,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,85,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8348860,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,85,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8350394,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,85,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8361550,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,86,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8361550,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,87,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8361553,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,88,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8361733,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,88,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8362584,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,85,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8362594,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,94,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8370605,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,92,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8370605,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8370609,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,90,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8370610,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8377311,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,92,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8377316,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,94,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8377321,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,94,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8383286,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,92,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8383293,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,86,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8383296,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,90,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8383338,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,87,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8383364,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8388557,2,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,90,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8389803,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,94,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395292,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,92,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395293,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395294,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,87,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395295,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,94,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395300,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,92,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395301,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395301,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,87,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8395303,1,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8401005,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8402374,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,92,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8408770,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8408863,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,91,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8410209,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x829fE69F1feA3305C1aa0C1873b22835b87200d6,undefined,96,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8472337,1,
0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,undefined,96,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8478990,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,96,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8484308,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,96,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8491460,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,96,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8492155,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8511391,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,97,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8514595,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8515318,2,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,96,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8516307,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8517621,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,97,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8517621,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,97,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8517748,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8524243,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,97,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8524243,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8524245,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8533860,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8533904,1,
0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,0x26885A15E186Dc884A193c257EE6F15A90Fd8D7a,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8533917,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8534511,1,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8534511,1,
0x48F15f4873aba373Cb544c50919cAfA7384A2187,0x48F15f4873aba373Cb544c50919cAfA7384A2187,undefined,97,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8535559,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8542288,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8542312,2,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,98,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8542704,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8544989,1,
0x3274E22d86Cc21778DF15836833e147B1894d3E4,0x3274E22d86Cc21778DF15836833e147B1894d3E4,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8548939,1,
0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8554597,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,99,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8555238,2,
